Transcript,Confidence,Label
"I know, but he only comes to my science+ science class, and he's not my homeroom teacher, so I don't know if I remember him. b/ I was just kinda stiff and didn't say hello, but I was like, uh, uh, you+ who were you, and I was like, *gasp* I kinda remember his face. 
",,0
"But the chicken place wasn't doing so well, so these detectives bought it. The owner of the building gave it to them, and it just went out of business, but these detectives bought it, and then they went undercover to investigate the chicken place, and it's doing so well, because the chicken is so good, and it's becoming such a restaurant, and people are flocking to it, and they can't do their job, because they have to sell chicken all the time, and it's a little bit of a comedy, and they eventually catch him, but it's funny, so I thought I'd watch it.
",,0
"o/ Ah/ But now I'm asking because I don't want to go through it and regret it. I+ I'm definitely different from men, women, and now I'm different from my classmates, juniors, and seniors in terms of what I should do. But* I don't want to be called a jerk because of that. But I+ I'm a jerk, so when I prank my classmates or seniors, it's okay when they accept it, but b/ when I prank juniors, they have to accept it even if they don't like it, but then I'm a jerk.
",,0
"And then you have to do it the other way around, and then if you can't do it, then b/ so in the case of my dad, it's just b/ I'm the one doing it, so in a way, I'm doing it all, so if I do it well, it's good, and b/ if I don't do it well, then of course there's someone else who's helping me, and b/ it's a two-way street, and I have to communicate everything to him, so it's a little bit stressful, and if I make a little mistake, he's going to yell at me about it, so I just want to go by myself.
",,0
"I was like, ""Oh, I'm so screwed,"" so I told him to do the original light blue color next time, but he said, ""I'm afraid you'll see the speckles if it's bright. So I thought, ""I'm going to do a dark blue on purpose,"" so Tae-hyung just gave up on the color. b/ Ah/ I said, ""Then do a dark blue."" b/ That's when I looked for the reason why it didn't work out. I said, ""I'm going to Shanghai next week, and I need to keep the color until then."" And the hairdresser said, ""Oh, I'll add more blue."" I think that was the problem.
",,0
"N/ At first, you're like, ""Okay, so now we're not accounting, we're just trading,"" and then you're like, ""What's the trading activity,"" and then you're like, ""Okay, so it's a little bit like that,"" and then you're like, ""Okay, that's not bad. 
",,0
"o/ Ah, it's a little bit like a Kakao page, I'm like, my brother, so how did he see it? a* I didn't go in there, as far as I know, but I just saw it as a propaganda or something, like, people are talking about it now, like, is this coming out on Resin Comics? b/ But now you have to pay for it, I don't know if it's a thing, I just knew about it, I just saw people talking about it, but my brother said he saw it now, and he keeps recommending it to me. But if you have to pay for it, how did he see it?
",,0
"b/ But you have to get those archetypal things b/ stuck in your head, this. b/ You can't describe it in writing + words, it's called facial expressions. b/ You have to get those facial expressions b/ in your head, like, 50 or 50 or 100 or 100 in your head, so that you can get through the gateway of, like, b/ what's the primary gateway? What do you think of that, how do you get that look, how do you get that look, how do you get that look, how do you get that look in other people's eyes.
",,0
"b/ Honestly, I've done a lot + a lot of things, and I think in the end it's really about finding what's right for you, and b/ I've seen a lot of examples of people who were in really unenviable jobs and b/ now they've really, really given up and started doing what they really want to do, and they're really fulfilled, and b/ that's the majority, so I'm really b/ inspired by that, and I'm really trying to find it. I still have some time. b/
",,0
"It's inevitable that it's going to open up and it's actually a situation where you need a lot of things like that, so basically you need people who can speak a foreign language first and then you need a guide who can help them with that and then you need one or two things, so that's what the atmosphere is like, so what I'm saying is that I'm actually learning right now, but I'm still really lacking and I really need to work harder and like you said, I'll have to meet with the teacher at the end of the year and see what he has to say,
",,0
"We have a battalion at the Army Corps Headquarters. We're in a battalion, so we're living there with the company plus the company plus the platoon plus the platoon plus the platoon. And we're air defense, so we're like a GP post, you know, bro. We're independent, like the GOP kids go into a GP post and they're there for two months, three months, and they're on a mission, and we're independent. We're like a little company, twelve soldiers, three officers.
",,0
"n/ But maybe it's because I'm b/ naturally a little bit of an asshole, but it's not as easy as I thought it would be to keep a relationship b/ with someone for years and years and years. n/ b/ He's a really b/ good match, for example, but there are some people who are okay if you see them once a month or two* b/ and there are some people who grow apart if you don't see them consistently, and I've had a lot more of those people in my life, so it's been hard to keep b/ relationships b/ with people.
",,0
"
",,0
"What is it? b/ I mean, it's almost (5,000 million won)/(5,000 million won). b/ It's (5,6 thousand)/(5,6 thousand). b/ So, actually, I apologize to my parents, so I really like traveling. b/ n/ That's why I've been riding this bike since the beginning of this year. b/ It's called Seoul Daereung, so now I have a bike ride. u/ That's also why I rode it. b/ It's a little easier to travel if you have a bike. Honestly, I just ride my bike. n/ b/ If I go straight to the Han River, I can go straight to Gyeonggi-do. b/ So, b/ So, b/
",,0
"So I walked an hour that day. One hour. I walked for (30)/(30 minutes) in the morning and you* gave me the wrong directions and I went to work and then I went to the temple and then I went to the temple and then I got sweaty and then I came back and the bus route was gone and I walked again and you know I walked again. (30)/(30 minutes). I walked for an hour that day. I thought I was going to die when I got home. b/ I took pills for my stomach and headache. I took pills for my headache. It was the worst lecture ever. The worst lecture ever. Ae+ Ae couldn't even go to hagwon properly, ah it was so hard that day.
",,0
"I haven't seen that webtoon. Yeah, there's a lot of MBC dramas on What's App. But MBC has a drama with W and Kilmi-Hilmi and she was beautiful, you know? I want to watch it again. I've watched it, but I don't watch the original ones again. But sometimes when I think about it, I want to watch it again, especially I really enjoyed Kilmi-Hilmi. Ah/ I want to watch it, but WhatChat is a bit expensive, so I'm thinking about whether to join WhatChat or not.
",,0
"b/ As a child, you're like, ""Well, that's only fair,"" but when you're a parent, you're like, ""I've done all this,"" and you're like, ""My child is such a vessel,"" and you're like, ""I can't do this,"" and you're like, ""I can't do that."" b/ Yeah, no, and if you're a parachutist, or if you're like, ""I don't know,"" but if you're like, ""I'm a pioneer,"" and you're like, ""I've done all this,"" and you're like, ""I've done all this,"" and you're like, ""I can't do this,"" and you're like, ""I can't do this.
",,0
"It's really competitive. So I was thinking about that. But then I heard that a lot of Chinese doctors have died recently. b/ I was talking about the Chinese medical school, and my mom said, ""Yeah, nowadays everyone has to specialize. Like doctors, dentists, you know, there's orthodontists, wisdom teeth extraction, and so on, and so forth, and so I was talking to my mom and she was like, ""Oh my God, I've gained a lot of weight, so why don't I go into obesity or something,"" and she was like, ""Oh my God, why don't I go into obesity or something like that,"" and then all of a sudden she was like, ""Oh my God, we're gonna have to go into that.
",,0
"n/ Cafes seem to have a lot of real truths. I'm most confused about the hot ice. Or the size? b/ There were so many of them earlier and again today. She said she was going to have a small. b/ Did you give it to her in a mug? I did. If you say you're going to eat and leave, I'll get you a drink in a silver mug. Okay. Yeah, I did. b/ But when I was leaving, I was like, ""Oh, I'm getting a drink, but why did you give it to me in a mug if I'm going to eat and leave?"" b/ I got annoyed.
",,0
"Anyway, then I realized that the refrigerator in my house is now (10)/(10) years old, right? It's a double-door + two-door refrigerator, sis. I bought it when they came out with the double-door type, but it doesn't work. I said, ""How can I change it if it's not broken?"" But I tried it once, and an older sister I know said that her refrigerator was fine, but she changed it because she heard that the electricity bill was cheaper. Then she said it was too low. Oh, how much did she say, I don't remember now.
",,0
"Oh, yeah, sometimes they'll hire you even if you're a part-time student. Starbucks does that. Starbucks is like that because they have a staff that's like, you know, it's just coffee now, you know, barista or whatever, and the headquarters says, uh, who are you majoring in, so they hire that person. The headquarters says, uh, this person was a designer once, and they say, uh, well, we need a designer at the headquarters now, so they hire this person. It happens.
",,0
"Ah/ Right b/ It's hard to work out, so b/ It's good to have a coach, but I think that's where it comes from because it's all money, otherwise people b/ uh/ don't know much about it nowadays, and there's a lot of people on YouTube who don't know much about it, so there's a lot of b/ health trainers+*just* health trainers, so it's not a bad idea to watch that and do some exercises, and b/ sometimes, um/ if you're walking by and you ask them, they'll help you.
",,0
"It was about (15)/(15) days, but b/ uh, this was my first time traveling abroad and I've never been on an airplane or anything, so b/ it was really hard to organize a trip like that, but now that I'm thinking about going on a free trip, I personally, um, I've done a lot of research and b/ I've watched a lot of videos, and b/ I think we split it up a little bit, whether it was about (4)/(4) days or (3)/(3) days in each country.
",,0
"When I heard the Chungcheong-do dialect, I had a part-time job selling chestnuts. When I went to sell chestnuts, there were people from Chungcheong-do, and they had a booth at the Chungcheong-do Eco-Friendly Farmers' Union, or something like that, and they were in such an emergency that they couldn't do business. When I was working part-time, like. But if there's A and B, they're both uncles. My grandfather used to be uncles sometimes. He was like a big brother or a big father or something.
",,0
"I think it was a little bit too much, b/ because we're not like six or seven people, b/ we're three, four people. b/ If you don't talk, if you don't talk, it's a little bit obvious, a little bit obvious. It was a little bit more noticeable, a little bit more noticeable than what I feel like I'm hearing now. At that time, I was also b/ a little bit bad. I was thinking, b/ But I still took care of Sue. b/ Hey, Sue, you should come to work. I took a picture like this.
",,0
"There's more than double the gap. Uh/ why is it so expensive. But it's a carder, but Marvel movies are coming out in (March), (April), and (April). The Marvel series is releasing Captain Marvel in (March), and Infinity War is coming out in (April), and before that, (CGV)/(C.J.B.) is going to raise the price one more time. But if they raise it more here, VOD is cheaper now without raising it here, are you kidding me, it's going up from (2,000 won)/(2,000 won) now?
",,0
"A/ That's right. We were just talking about college students, but you know there's an ito ramen next to my mom's store. B/ I tried it there, but it was just not good. I tried it recently in another neighborhood, but it was just miso soup and ramen noodles, so there were only two types of chashu and one type of egg. b/ So* b/ Ah, I thought it was this quality for this price, but it was a bit disappointing. b/ Other ramen shops are too expensive. b/ I couldn't afford it.
",,0
"She+ asked you and you said that you have a friend's housewarming party on Saturday and you can't go because of this, so I told my sister and she said I'm going with her.  It didn't last that long and it was over.
",,0
"B/ No, I didn't. It was his/ grandmother's birthday last week, and he owed me 30,000 won B/ even though I didn't have any money. So I was really screwed. 
",,0
"But we were a unit next to Ganghwa Island, so it really does snow a lot near the sea, but in the winter, b/ I just called and they said Seoul doesn't snow, but it doesn't come, but b/ Our unit just got a lot of snow and they were shoveling it from the morning. B/ Wow, I actually woke up that morning and it was snowing and I was like, ""Oh, it's snowing today,"" and I was kind of upset, but you're a driver, so you're always going to go down to the transportation department and clear the snow.
",,0
"It's not that I'm a bad person, but it's really stressful. It's hard to learn when you're young. But b/ I look at my sister, and she's even gotten a (third level)/(third level) license. But she also seems to have fun with it. b/ But it's different for everyone. m/ Still, seeing that she's not greedy about English, I think it's a little bit + a little bit different. Usually moms are interested in tutoring and stuff like that. But b/ I don't think you have that yet, my sister.
",,0
"n/ No, if you search for it on the internet, it comes up. b/ Now b/ Something I see every time I come here. b/ But in Sangsu, there are b/ Uh, cafes, uh, cute cafes. b/ There are more places to eat in Sangsu nowadays. b/ Hapjeong and Hongdae. b/ There are also more bars. b/ So b/ You can just search for a bar or something and go to any place that has a good atmosphere. b/ Or you can go to a restaurant. b/ But if it's a restaurant or a bar, do you want to eat together or separately?
",,0
"
",,0
" Today's (10:00)/(10:00) part starts at (10:00)/(10:00), so the pastor told me to start at (10:00)/(10:00) again and finish at (12:00)/(12:00) or a little after (12:00)/(12:00), I thought, ""If I start at (10:00)/(10:00), it will be over by (12:00)/(12:00), and after I eat, it will be half past (1:00)/(1:00),"" and I was planning to go somewhere at (2:00)/(2:00). The truth is
",,0
"No, we teach them the basics of what they've done, and b/ they read and stuff like that, they just do it on their own, but the ones that don't speak English at all, they have all these levels. b/ b/ b/ b/ b/ (0.)/(zeros)/(zeros)+ (0.)/(zeroth)/(zeroth)+ There are levels from (0)/(zero) to (6)/(six), (7)/(seven), (8)/(eight), (nine), and so on.
",,0
"Mm/ b/ I mean, I've always thought that when friends b/ say they just broke up, b/ they're just like, ""Hey, let's go get a drink,"" and I've never really understood that, you know, b/ like, ""Hey, let's go get a drink,"" and I've always kind of taken it a little bit lightly, like, ""Oh, yeah, it's just like, ""Hey, let's go get a drink."" And I've always kind of thought that people who have been in relationships and then broken up, b/ it's kind of because I haven't been in a relationship like this for a long time, b/ or because I've always been in a relationship that's kind of hard, b/ and when I break up, it's just like, ""Hey, let's go get a drink.
",,0
"But I have a weird thing. I don't really like Korean movies. I get bored when they're not really interesting, so I go watch the part before that and it's too boring. So only the last part is a little sad or scary or funny. Only the last part is a little scary or funny or something like that. So I googled ""10 million viewers"" with my kids to see what I saw. But I didn't see Haeundae, I didn't see National Team, I didn't see With God, I didn't see any of that. I didn't really see anything.
",,0
"o/ l/ I don't know, but he suddenly started talking about his cell phone. I thought he and I had the same cell phone, I think so. I think so. But he suddenly said, ""What's my cell phone? 
",,0
"b/ My brother called me out of the blue b/ So b/ I answered and he said that my mom and dad are in Suyu right now b/ But my brother is originally from Mokpo, and there's a very famous bakery in Mokpo b/ and he wanted to buy bread from there b/ but couldn't because it was a regular holiday. But when my parents found out about it, they bought bread when they came up to Suyu this time b/ They said they were waiting for me in Suyu, so I went and got it.
",,0
"But, you know, it's a Mexican place, so we didn't really have anything for the kids. What's this place next door? There's a pork cutlet place. It's called Saboten. B/ They judge udon noodles and stuff. B/ Do you mind if I get the baby udon noodles and bring them back? A/ I said, ""No, it's fine. Just. Eat. What can I do if the baby doesn't have anything to eat? I said, ""Please eat."" b/ I was going to give him some, but he didn't have any food. He suddenly begged for food. b/
",,0
"But last year, what kind of atmosphere was it, because there was someone who just watched, and people + kids were laughing because they felt comfortable now, and they made fun of each other, and they said, ""Oh, what did you do?"" and came out with a cape. And then she said to her sister that she came out with a/ cape. What are you doing? Everybody's laughing. b/ It's like that kind of thing, and I don't know how it's gonna be this year, because I think it's gonna be a very b/ emotional screening, and I think it's gonna be very b/ heartbreaking. I think they're gonna cry.
",,0
"I was talking about some incident, and I was talking about the incident, and I was saying that Korean people are so stupid, so ignorant, so uncivilized. I told him that, and he got really abused. How did you educate your son, how can you say that, how can you say that, and he was abused, but after (1)/(day), (2)/(two) years, b/ every incident that happens in Korea because of that kind of nationality or that kind of ignorance of the Korean people, now Jung Mong Jr.
",,0
"Japan is (5)/(5) days, so (4)/(4) nights, (5)/(5) days are Mon, Tue, Wed, Thu, Fri. Tuesday+Tuesday is a. I'm going to Japan and b. I'm going to Japan and b. I'm going there, so b. I'm going to Japan on Monday, Wednesday, Thursday, and Friday. One, so we were supposed to go (6)/(6), but b/ One couldn't go, one didn't answer, and one couldn't find a part-time job. b/ And I'm trying to find a part-time job like this.
",,0
"But I can do that with math, but I can't do that with C, even though I've tried every single time. b/ There are some really smart people in C. b/ You're given a problem. Implement it in a certain way. b/ There are people who can really do it that way, and then there are people who can just look at it and go, ""Oh, this is how it should be done. And then there's people like me who are like, ""Oh, how do I do this?"" And then there's people who are like, ""Oh, this is how I'm going to do it."" And then there's people like me who are like, ""Oh, this is how I'm going to do it."" And I'm the latter.
",,0
"b/ I think the whole society has become like this. b/ It's very calculating and b/ calculating and b/ you know, it's not just because that person b/ says the right thing and b/ gives me the voice that I need to have and b/ does this and b/ that, it's not like we're together and b/ we're just hanging out and b/ if it's good for us, we do it and b/ if it's not good for us, we don't do it, but b/ it's not just in the workplace anymore, it's in school.
",,0
"I'm talking about the stuff you guys post on FilmMakers. You know when you post something like, ""Hey, we're students, we can't pay you, but we can help you with snacks and a little bit of money for your car,"" and people are like, ""Oh, you know what? People?"" b/ If you're gonna do that, you shouldn't post it here. b/ You should go ask your friends. b/ Why post it here? But what if they don't have money, students.
",,0
"But which school does it, my school, b/ Dankook University, Myungji University, b/ Incheon National University, b/ And just Sungkyunkwan University, Anyang University, b/ And one (two)/(two) more. b/ But don't* Dankook University or Myungji University are the good ones here. Ah/ There's also Korea Air University. But b/ Ligament* Just Anyang University or something like that, it's really low. But now b/ we've decided to implement it, but the people at my school are so against it. b/ So the people at Anyang University are so against it.
",,0
"So when I saw it, I decided to buy it, and I have a friend who is like that. She likes makeup and is good at it. 
",,0
"So it's a big deal to do this for (two)/(two) years of stories, categorized by content. b/ I was the (primary)/(first) organizer of that. b/ I categorized all two thousand of them. b/ I'm done for the year. b/ So now I'm looking at b/ the title of the article, I'm clicking on it, I'm going to go in and I'm going to see what it's about, I'm not going to go through it, I'm going to scroll through it, I'm going to see what it's about, and I'm going to say, ah, this is this, this is this. so I categorized it into big, medium, and small.
",,0
"o/ n/ (March)/(March) b/ Hongdae b/ I'm also in Hongdae in (March)/(March), maybe? b/ Anyway, (March)/(March) (13)/(13th) to (16)/(16th), b/ Now, originally, I'm just g* Just because I never took TOEIC, I'm not doing it, I'm just taking the basics again. b/ So, but the academy says to take the basics in (January)/(January), (February)/(February), and then take the test again. I'll take (600)/(six hundred) or (700)/(seven hundred), but I'm just going to take it once.
",,0
"o/ b/ As for plastic surgery, she has a very high self-esteem, b/ She's always like, ""Oh, I'm so pretty today,"" at home. I don't want to look like that, really. b/ But I just need to tighten my chin. b/ I have a square chin in my house. b/ So, b/ I just need to tighten my chin. b/ I think I'll be prettier if I do this. b/ She's like, ""Hey, do you want to go get Botox with me?"" l/ Uh, she's nineteen, so she's eighteen. b/ We're twenty-one. Still.
",,0
"No. Anyway, l/ Anyway, it was a teacher who taught me for a long time, and I just started a vegetable garden, and I just started a vegetable garden by myself, and I just started a vegetable garden like an elementary school vegetable garden, and he took the work almost every four minutes. b/ There, I just grew lettuce, I grew napa cabbage, and I just did that, and then I brought home a packet, and I brought home a packet, and now when we have lunch or something, I just hand out this lettuce and say, ""Wrap it in this lettuce,"" and I grow peppers, and I pick peppers, and I give them to eat like this, and I give them to eat like this.
",,0
"It's just that the economics and statistics are all beautiful, so anyway, the last thing I was thinking about was b/ What is the reason for using Myeongji University?
",,0
"o/ I don't know, that one was going on this year until this year, one (December)/(December) month? Yeah, so he put on that bunny suit and went out with me. It's not a musical, it's a situation drama or something like that, so it's okay if it's 10,000 won, so it's only (20,000)/(20,000 won) if two people do it, so then b/ Uh, if it's (20,000)/(20,000 won), we should do this. b/ Anyway, it's a weekday then, so there won't be many people. b/ Of course, if everyone's on winter vacation at that time, it'll be crowded. l/
",,0
"b/ Yeah, but while watching it, b/ it really captured certain b/ laughing points and things like that, and b/ uh, it's actually more true that theater is more important than movies than I thought. b/ Well, there's a lot of problems with the screen court system and things like that. b/ Commercial movies are b/ bound to keep popping up, so if theater was more active, b/ it would give people a little bit more diverse b/ awareness. Because I was like.
",,0
"But there are two adults, so you can sit in the (2)/(2) seats, because you're holding the children. But because there are children, you can sit in the (4)/(4) seats, because there are children, so you can use the big seat. But you did it first, and you talked to her a little bit badly.
",,0
"Competition means that we have to compete to get into n/ um college n/ and that's what we've been competing for in high school and now we have to go to hagwons and now we have to go to private education to be able to compete b/ and now we have to learn more private education to be able to compete b/ and now we have to learn to study better b/ so we can't help but b/ I think that society has made it so that we have to pay for this private education but I think it's too big. When I was in high school before us, I saw a lot of parents who were like that.
",,0
"B/ He/ just said that the people who live there, the natives, B/ they just come, they just come in droves, they just come in droves*, and he's wearing a tuxedo, so B/ ah, he sees something. L/ I think that's why he came. B/ And then he just started taking pictures. 
",,0
"If you talk to her first, she'll say, b/ You're always okay, just leave the permission to Yeon-kyung. b/ Then it's all b/ That's what I did at first. I told her first, and then I told Yeon-kyung after (2)/(2), (3)/(3) days, but now she's just okay anytime. b/ Just tell her the date. I talked to Yeon-kyung first. You should leave So-yoon behind and talk to Yeon-kyung first. If she says okay, then you go in. b/ I talked to Yeon-kyung.
",,0
"a/ (KT)/(Katie) That's because you have the Peace of Mind Care app. I downloaded it and b/ I'm sending it in for repair, and now you're wondering why it's broken. When I asked for this, it was covered by insurance, so I asked for (50,000 won)/(50,000 won) when I broke the screen behind this, and then I asked for (50,000 won)/(50,000 won) when I broke the case behind this. b/ KT gave me (23,000 won)/(23,000 won) (30,000 won)/(30,000 won), and I got that money.
",,0
"But if you pay, you can see it quickly, and if you wait, you have to wait a lot instead of getting the information. What/ is the maximum and+ how many days do you have to wait? What/ (100 days)/(one hundred days) Some cartoons are posted like this, so I got tired of it, so b/ ah/ If it's a really interesting cartoon, I pay and watch it like that, but it doesn't go in well.
",,0
"If you go to this school and then go to this school and then go like this, you're almost in the middle+ middle+ middle+ middle, and then you have to level up and do something new, which is not easy, and then he said that b/ Ms. Lissy or Ms. Cien said that it's not good to change English schools often. I told him that, and he said it was hard. But b/ Seung Joon-in, he's been here for (three months)/(three months), and he's really happy because he's leveled up. And then b/
",,0
" But it's not like I'm doing too much that's hard on me, but I feel like I'm doing this + this. I've always done a lot of short-term relationships when I'm b/ in a relationship every year. I feel like this is the first time I've done it for a long time, so it's been almost (two)/(two years). b/
",,0
"But b/ That kind of Japan is just u/ Wherever you go, it's just nice. b/ Even if you don't go to the tourist spots, it's nice. b/ But like I said, there are so many Korean people. b/ And the signs are all in Korean. b/ And the buses, the signs in front of them + the neon signs, they're all in Korean. b/ It's just like that. b/ It's just so Japan. b/ We don't notice that. b/ I thought it was just Fukuoka, but my friend went to Osaka the other day and it was the same. b/ Osaka is the same.
",,0
"The courses that I failed were law and policy theory because law and politics is my+ policy is the hardest, but b/ I really didn't see it, so I got (52)/(fifty two). But I got (40)/(40) points, so I passed that and got (80)/(80) points in other+ b/ easy subjects, so I got (80)/(80) points in other easy subjects. b/ I missed (20)/(20) five questions l/ and missed (20)/(20) points. n/ Fortunately, I went down from (84)/(84) points to (64)/(64) points.
",,0
"o/ Rome was still after that, and then Greece was now dominating this western world of western Europe. b/ But Greece was doing well, and now Greece had established itself. They won the battle of Troy, b/ and after that, b/ now they had a lot of conflicts with Persia, b/ and it became like a whale fight, shrimp, etc. b/ and that's how you get the division of northern Israel and southern Israel, b/ and some of the Persians got a little bit of control. b/ But in the end, who wins the Persian-Greek war?
",,0
"b/ But, I encouraged her, telling her the pros and cons, and I said, ""Aren't you going to eat this?"" But, my sister and I have a lot of daughters now, so my sister hasn't eaten in about (8)/(8) years? She hasn't eaten in (8)/(8) years. 
",,0
"o/ All night? a/ All night. a/ Hey, but that LH is really nice. b/ I like it too. b/ It's a (100 million)/ (100 million) house, but I only pay (20 million)/ (20 million) won for rent. It's for rent, b/ It's all money, so I don't have to pay anything, just the management fee. b/ Management fee + ah/ Not the management fee, but the water bill, electricity bill, gas bill, that's all. b/ Rent (20 million won)/(20 million won). Some of them have a (2)/(2) year lease, some have a (4)/(4) year lease+ (4)/(4) year lease. b/ Isn't it great?
",,0
"
",,0
"b/ But they sell it almost as it is. b/ I wonder* Usually they put everything on it. b/ Even if they sell it cheaply, it's more than (60,000)/(60,000 won)? Usually it's between (60,000)/(60,000 won) and (90,000)/(90,000 won). n/ But b/ They sell it under (40,000)/(40,000 won). B/ Of course, the price is almost the same as other expensive bars, but it's about (20,000)/(20,000 won), so it's similar.
",,0
"You know, because I honestly feel like I'm working harder b/ now than I did in (freshman)/(sophomore)/(junior year) when I was working harder b/ if not harder, but I'm working just as hard b/ and my grades are almost in half b/ so I think that's probably having a double-digit b/ effect and it's kind of funny, but as I've gotten older, I feel like the only thing I've really gotten better at b/ is memorization because my brain just doesn't really work. b/
",,0
"Then we're going on a trip to Busan. b/ And then the week after that, we're going to Guam. I'm going on a trip to Guam. I'm going to Guam for a week. b/ I'm going from (February) / (this month) (19th) / (nineteenth) to (February) / (this month) (26th) / (twenty-sixth). b/ Then I'll be gone for a week. b/ Then (February) / (this month) will be over. l/ Then it will be the beginning of the semester. l/ Then you'll hardly see me in the month of (February)/(this month). b/ In fact, you might not see me at all in the whole month of (February)/(this month). Wisdom once b/ went to Daegu, and if she doesn't come up to Seoul, b/
",,0
" 
",,0
"u/ So u/ what I was thinking was, b/ I'm getting older, and I'm losing a lot of hair like this, and I'm losing a lot of hair like this, and I'm like, b/ It'd be okay if it was evenly distributed in the middle, here, but it's not like it's bald in the middle, so it would be the same size as my chin here. So I was thinking, if I could face off the skin like this, like in a movie, if I could just n/ do it here, if I could just change it to the crown, I'd have some really powerful friends u/ growing up here.
",,0
"He got there, and u/ what? He had a layover somewhere, and it wasn't the layover he thought it was, and he got to Beijing, and he said, ""What's wrong?"" and they had a b/ medical emergency on the plane, and they had to go down to Beijing, and they had to go down to Beijing, which was right around the corner, and they delayed him a day. And then he said, ""What's the airplane? What's the airplane? What's the airplane? Is the airplane a travel agency? Is the airplane a travel agency?"" And they said, ""We're going to compensate you, and they're going to compensate us (100,000 won)/(100,000 won).
",,0
"
",,0
"Uh, that n/ you were talking about movies all of a sudden n/ reminded me of b/ The Avengers is coming out soon and it's not my favorite movie again b/ but there's a movie coming out before that called Captain Marvel and l/ I'm so torn right now if I should go see it or not. b/ Because I know it's coming out in (January)/(January) or (February)/(February), but b/ n/ I have an exam coming up in (March)/(March) or (April)/(April). b/ So I don't know if I should go see it or not. What should I do?
",,0
"N/ I'm just here to be introduced and I'm the best man and it's a little bit of a group of close friends and they're just talking a little bit and B/ I'm just there to listen and sometimes I'll chime in and that's what's so hard. I have friends and I have time to have fun with my friends and I'm here b/ and it's not like I'm sitting on a thorny seat, it's not like it's a reunion, it's just them talking to each other, they're talking about their memories, I was like this in high school, b/ and they're like, ""Oh, I was like this in high school,"" b/ and they're all together.
",,0
"I'm like, ""Oh, it's evolved."" b/ I'm like, ""Yeah, it's evolved."" b/ Uh, what's this? I'm like, ""Oh, it's his favorite comic book."" b/ So he brings it to school now, and I read it. b/ I read it, and it's dirty. b/ It's more raunchy, but it's funny. b/ The sun goes down. b/ Oh, that's funny, the sun goes down. b/ I was reading it, and then he said he was going to show me a better comic, so he brought it back. b/
",,0
"b/ When I say students' dreams, I don't think it's too much of an exaggeration to say that it's a school trip. b/ In fact, before we went on a school trip, which I also did, and the last time I went on a school trip was in high school (sophomore year)/(junior year), b/ The last time I went was to Jeju Island in elementary school (sixth grade)/(sixth grade), which I can't even remember, but b/ n/ The fact that I went anyway is significant because n/ I've only been on two school trips.
",,0
"o/ You can't see anything, can you? But b/ From what I've heard, b/ Now, I've heard that on weekdays, the weekend classes are much larger. b/ than on weekdays, but b/ the classroom can hold almost (100)/(a hundred) people. I think it's a little less than (100)/(100), maybe (80)/(80). But b/ we had about (50)/(50) people, I think it was around (50)/(50). b/ So the weekends were pretty much filling it up, and b/ half of the weekends were b/ his/ shooting classes. n/
",,0
"It's good for places like Songdo and Cheongna, but if you look at other cities, b/ the atmosphere itself is a little bit b/ tacky, to say the least. b/ Something is definitely Seoul. b/ A lot of local kids come to Seoul when they're in their 20s/(twenties). b/ Especially in their 20s/(twenties), Seoul is the best place to be, so they think it's a really big opportunity to be b/ in Seoul somehow. b/ So we feel like we're b/ blessed in that regard.
",,0
"So I said, wouldn't it be easier to use it if it's pegged, if it's stabilized, if it's stabilized, if you change the yen or the dollar or the Chinese money to the Yike Yuan, the price is always different from today to yesterday, and the price of gold is always different, but now the electronic money can be pegged, if the dollar or something like that, if the interest rate is bad yesterday, it's going to go down, it's going to go down.
",,0
"Jae-min? Americano? b/ I think you're right, he takes seven shots of Americano, and then he pours water on top after the sun goes down. b/ So at one point, he posted on Twitter that his (NCT)/(NCT) fans were doing b/ Americano+Namericano, and he drank it. And then later on, some fan asked him again, and he said, ""Oh, of course I pour water over it."" l/ And the fans didn't even know that, and they just drank seven shots straight up. l/ Was that Jae-min?
",,0
"But some people didn't like it. In the first place, it was popular because it was a game that Dunfa released by utilizing the dot sensibility and evoked such an arcade sensibility. When I said that it was going to be released in (3D)/(Three D), people looked at it a little badly, saying that it was different from Monster Hunter or something, so when it was first announced that it would be made in (3D)/(Three D), but when it was finally released, the contents were good, so most people expected everything.
",,0
"I know that, that's why I wanted to be a doctor. First of all, in the military, you don't get away from society. If you go to any other place, you just go on vacation once a month, so it's like once every few months. b/ So, I want to apply for a medical doctor or a catwalker, but the catwalker didn't even look at me because I didn't know if I should go right away. I kept procrastinating and procrastinating, and I was going to go to (one semester)/(one semester) after three years. So. b/
",,0
"b/ So we decided to go to Amazon, but when we got there, the place was full. I said, ""Take a day off before you go in."" b/ In the city center. l/ u/ The taxi driver said he grew up there. l/ u/ I went to the taxi driver's house. b/ It's a real shanty town. It's all shanty towns. b/ I slept there for a day. b/ I went in and saw crocodiles and monkeys and whatnot. l/ u/ I said, ""Take a lot of pictures."" b/ I'm curious. When are you gonna go to Amazon. n/ b/
",,0
