Transcript,Confidence,Label
"b/ But she especially recommends it. While talking about the pros and cons, she asks if I'm not going to eat it since it's this good. But my sister, since I have a lot of daughters now, my sister hasn't eaten it in about (8 years)? It's been (8 years)/(팔 년) since she stopped. The sister just above me. But I was like this and that, and I said that's why I eat it, then my sister said b/ there isn't a single joint that doesn't hurt. So I told her to try taking hormone pills, and when she went to the hospital, b/",,0
"o/ Oh, really? Ah/ All night. Ah/ Hey, but that LH is really good. b/ My friend has a house worth (100 million)/(1억) but b/ only pays (20 million)/(이천만 원). It's a jeonse, b/ all the money. So I don't have to pay anything, I just have to pay the management fee. b/ The management fee + Ah/ it's not just the management fee, it's the water bill, electricity bill, gas bill, uh/ you just have to pay those and you're done. b/ Jeonse (20 million)/(이천만 원). Some people signed a contract for (2 years)/(이 년) and some places had contracts for (4 years)/(사 년) + (4 years)/(사 년). b/ Isn't it really good?",,0
"This is around 30,000. But they sell it almost exactly the same way there. So usually, even if Absolut is sold cheaply, it's above 60,000? Usually, it's between 60,000 and 90,000. But there, they sell it for almost below 40,000. And of course, the price of the snacks is similar to other expensive bars, but it's in the 20,000 range, so it's similar in that regard. So that's how I just drink Absolut mixed. Including the spirits, it's for four people.",,0
"There’s something like that. To be honest, I feel like I’m studying harder now than I did in my first year, or at least doing something similar, but my grades have almost been cut in half, so I think that might be having some effect. And it’s a bit funny, but as I age, I really feel that my brain isn’t functioning well when it comes to memorization.",,0
"Then next week? I'm going to travel to Busan. And the week after that, I'm going to Guam. Ji-hye is going on a trip to Guam. For a week, from February 19th to February 26th. Then after a week of being away, February will be over. Then the semester starts. So in February, there are almost no days I will see you. I really might not be able to see you at all in February if Ji-hye goes to Daegu and doesn't come back to Seoul.",,0
"o/ Ah/ b/ Suddenly + suddenly gets angry. b/ And then she just/ uses dialect + uses Gyeongsang-do dialect and b/ says what/ what kind of guy are you, and asks if you saw that? and then b/ tells me to look at the phone and just/ does it like this. So b/ ah/ now what/ I was talking and just/ have been fiddling with the phone and probably deleted something. Anyway, I saw it, right now. b/ So that woman b/ I think if you do that b/ obviously this woman would have felt it so b/ I thought she would help, ah/ I thought she would do it like that, but over there in the corner b/",,0
"I was thinking, you know, since I'm getting older, I have a lot of male pattern baldness. My hair is also falling out quite a bit now, and if it were to fall out evenly, like in the middle, that would be fine, but since the top is completely bald, it makes my jawline and everything not match. So I was thinking, what if I just did it like in the movie Face Off, and switched the top with something really strong? Wouldn't those strong friends just grow back here? I had thoughts like that.",,0
"I just arrived, but u/ what is this? They took a route I didn't expect, and it turns out I arrived in Beijing. So when I asked why, they said there was suddenly an emergency patient on the flight, so they had to land in Beijing, which delayed us for a whole b/ day. And then b/ that/ flight, what is it? What do you call it? From the travel agency? Is it really a travel agency? b/ They provided compensation there, they said they compensated (100,000 won)/(one hundred thousand won).",,0
"No, what I mean is we're on the boat and just entering Udo. But the uncle on the boat, like a captain, is talking and it's really funny. That person shows some kind of show and while doing that, it's like a smooth flow, so this is really the first time I've seen a package tour that is this interesting. I thought a package tour just meant they would take you to Jeju and drop you off, but it wasn't like that. My perception has really changed a lot.",,0
"Oh, when you suddenly talked about the movie earlier, it reminded me that the Avengers is coming out soon, which is my favorite movie. But before that, a movie called Captain Marvel is coming out, and I'm really 고민중 about whether to go see it or not. Because I know it’s supposed to come out in January or February, and I have a test coming up soon in March or April. So I’m thinking about whether I should see it or not. What should I do?",,0
"I'm in a position where I came to be introduced, but I'm just a bystander, and since it's a gathering of close friends, they’re chatting among themselves. I’m just listening on the side and occasionally chiming in, but that’s really tough. I also have friends and took time out to come here to talk with them, but it feels like I’m sitting on a thorny seat. It’s not even a meeting of families; they’re just talking among themselves and reminiscing. They’re saying things like, ""Oh, in high school, it was like this,"" and even all their friends from elementary to high school came together.",,0
"So it turns out, it was a head that evolved, right? b/ Like, you know? So I was like, ""Hey, what's this?"" And then it was like, ""Ah, what is this? It's my favorite comic book."" So when he brought it to school, I read it b/ I read it, and it was really erotic at first. b/ It was erotic, so it was more fun, but it was fun. b/ So I was like, ""Ah, this is really fun."" While doing that, he said he would show me an even more fun comic, and what he brought was Fate. b/",,0
"o/ There's nothing you can't see, right? That's right, but b/ when I listen to the stories, I heard it on a weekday, but they say the weekend classes are much more numerous than the weekdays. b/ But b/ the classroom seems like it would hold almost (100 people)/(one hundred). It looks like it can fit a little less than (100 people)/(one hundred), maybe around (80 people)/(eighty). Considering the scale. But b/ at that time, we had about (50 people)/(fifty), right? I think it was around (50 people)/(fifty). b/ So the weekend almost filled that up completely. And on the weekend, the weekend class b/ was a filming class, they said? n/",,0
"City like Songdo and Cheongna are good, but when you look at other cities, the atmosphere itself can be a bit, to put it negatively, rural-like, and somehow Seoul is definitely different. Among the kids from the countryside, there are many who come to Seoul in their twenties, so especially in their twenties, I think being in Seoul is really a big opportunity. So we think we're fortunate in that regard.",,0
"So I told you. If we fix that, and stabilize the money to that extent, wouldn't it be easier to use? Whether it's yen or dollars or now changing Chinese money to yuan, the prices are different every day like today and yesterday. In the case of gold, the prices change every day too, but we can fix that with electronic currency. For example, if the dollar or something like that has a bad interest rate condition yesterday, it drops and then it's like that.",,0
"Najemin? Name americano? b/ Probably that's right? He said he drinks americano with seven shots and pours water slowly into it. b/ So for a while, the NCT fans on Twitter b/ were following that and drinking ""Name americano + Name americano."" But later, when some fans went to a fan sign and asked again, b/ oh, of course, I mix it with water. Fans didn't know that and just drank it straight with seven shots. l/ Was that the Najemin? l/",,0
"But there are also people who dislike it. Originally, DNF was popular because it utilized the pixel art sensibility and evoked the arcade vibe. When they said they were making it in 3D, some people looked at it with a bit of skepticism, asking how it would be different from Monster Hunter or Blade & Soul. But once it was revealed, the content was decent, so most people are in a position of looking forward to it.",,0
"Oh, I knew that too, so I wanted to go to the military police. First of all, you don't get far from society in the military. Other places, if you get in, you get vacations like once a month or a few times a few months, and so on. So I wanted to apply for military police or KATUSA, but I haven't looked into what KATUSA is yet since it's not something I have to do right away. I kept postponing and thought I'd go after finishing my third year and attending the first semester. So.",,0
"b/ So I decided to go to the Amazon, and just as I got in the car, I heard that all the accommodations were full. I was planning to take a day off before going in. b/ From the downtown area. So+ I was wondering what to do+ what to do, and the taxi driver said I could stay at his house. l/ u/ I went to the taxi driver's house, b/ and it was completely a shantytown. It was like a whole area of shantytowns, and I stayed there for a day, b/ and then went in where there were alligators and monkeys and all that. I told him to just take a lot of pictures because I was curious. b/ It's fascinating. When else would I get to go to the Amazon? n/ b/",,0
"So my junior, he's a senior. Aren't you going out for a smoke? Well, I’m currently quitting smoking. I said, how can I go without any comrades? So I once went down with them. Wow, when you're eating ramen and smoking, the smell of the cigarette, nothing else matters. This is just a fantasy, it's paradise. Wow, at that time I took medicine and smoked three cigarettes. I did smoke, and it did make me feel nauseous, but it was so good.",,0
"But usually at that interview stage, especially the executive interview, it's typically the second or third final interview. But I’ve heard that the executives have the personality assessment scores at that time. It’s accumulated over time. So I don’t think just passing is a good thing, and I feel like passing with a high score is ultimately advantageous. Because the executives or older individuals are usually standardized and measured by scores, and they just look at this.",,0
"On Sunday at 10:30, Leicester City has a match. Hey, do you know Leicester City? Recently, the owner of Leicester City, you know? The owner is Manchester United, and Manchester United's owner is the crown prince of Saudi Arabia, but Leicester City, well, their owner is still a bit more affordable. But that person died recently due to a helicopter crash. So before the EPL matches, for about 10 minutes, every team held a moment of silence and so on.",,0
"b/ It's not me, it's them n/ They obviously like building their career. And yes, academics should be built up. b/ Then the kid u/ is working hard alone, and I think it's right for me to support them. b/ But if I suddenly have to return to work and be told that I need to work hard too in that way, b/ then what am I supposed to do? I'd have to go to the office and suddenly take on all the childcare and housework. That's how I feel. b/ Because no matter how you look at Jonghak, there's just no time, and the company is super demanding.",,0
"Let's go check in first. My plan is to check in at the city airport terminal in Samseong Station. So, we check in first, get our flight tickets, and check our luggage, and then we go to Incheon Airport. But when we get to Incheon Airport, we have to gather at three o'clock, right? If we're gathering at three, honestly, there's not much to do, but we need to check in early so we can sit together. What do you think?",,0
"Is that the right assertion? Anyway, those two are really close. But now, they used to be really close with our department people back in (1)/(first year), (2학year)/(second year), but when they got to (3rd year)/(third year), one of them took on the role of our department's vice president. As a result, they started to collide a lot with people from other departments. So those two started to hang out quite intensively with the people from other departments, while our department people were the ones who would suggest hanging out first.",,0
"I was going to go to work because of my part-time job and woke up again, but my younger sibling suddenly called, right? I found out that they went to the airport with mom early in the morning. So I studied, but then I got sleepy while studying, so I said I would come, and I came home. When I got home and my sibling arrived, I was getting ready. But they said they needed to sleep again. However, I only had about 20 minutes left before going out, so I tried to wake them up, but in the end, they didn’t wake up.",,0
"By the way, our document presentation, as far as I know, is on (January)/(1st month) (7th)/(7th day), right? Oh, is it (January)/(1st month) (3rd)/(3rd day)? b/ But the exam is on (January)/(1st month) (7th)/(7th day). If we assume that the documents will be accepted, we have about a month, a little less than that, right? b/ If it’s less than a month, I think I can cover accounting + management once. Isn’t management better? Oh, economics too. But I don’t know the range of economics right now; the range isn’t specified clearly.",,0
"Well, that's probably because it was under the 26th Division, right? But what was I? Was it 228? Something like that. There were a lot of artillery there, especially around Yeoncheon. There are five, you know? And there are the artillery units directly under the 6th Corps, right? You know what that is? Anyway, they exist directly under the corps. But still, a lot of people went there and stuff. But I was just driving around a lot in various parts of the province because I was a driver.",,0
"So when I talk like this and like that, I'm thinking, ""Ah, I see, that's your thought."" But my thought is like this, and it's not like, ""Oh, I'm not like that. I can't do that. I won't do that."" I'm saying it like this. b/ So I kept explaining. In situations like this, I kept explaining that it would obviously be okay if you did it this way, but they kept saying no. I'm wondering if that's a cultural difference between China and our country, or if Hyun is just a bit unique.",,0
"The thesis is almost finished, and if I submit it next Thursday, then it will truly be the end. I can't really make any more revisions; this is really the final version, and the results will come out from here, right? Once that's done, if I pass, I’ll get my diploma. Some of my friends who passed on the first try have already received their diplomas. But I asked them to make some revisions, so I’m currently making those adjustments, and I'm almost done with that.",,0
"And at that time, you know, since it was a game club, there weren't that many kids who studied hard in our club itself. So the head of the club was really trying hard to create games, but there were kids who didn't really know anything about games or computers just because it was a game club, and they just joined. So there wasn't really any achievement, and I regret that a bit. At that time, if I had just worked together with the head of the club, I think we could have produced some results, but since we couldn't do that, it's a bit regrettable.",,0
"b/ It says something like this. But while looking at that, b/ I was like, if I don’t eat this, I feel like my health l/ will decline l/ so do I really have to get this u/ from the traditional medicine clinic? What’s the point of that? What does the traditional medicine clinic do? u/ I had this kind of feeling, but when other people were taking the medicine given by the traditional medicine clinic, they kept saying b/ don’t eat pork belly fat, don’t eat flour. b/ While looking at that, I had this kind of u/ thought. If I don’t eat this, isn’t it naturally going to be healthy? b/",,0
"I actually spent (one year)/(1 year) making the second growth album before. But as I raise my second child, I find that I don't have time. It's a situation where, like you said, I need to put the kids to sleep and create a photo album, and since the kids wake up in between because they are so young, I end up working until dawn. Because there are so many pretty photos, I can't make a choice. So, I think it took (one year)/(1 year) to make the growth album.",,0
"But u/ he might not have felt it. I was meeting them in front of their house every day, and we would part ways in front of their house when going home. During White Day, I visited about five or seven convenience stores, thinking about what would be good since he was preparing for the civil service exam. I was wondering whether something extravagant would be good or if something practical would be better, and while I was considering that, I would buy candy and just do it that way. I really put in a lot of effort in my own way.",,0
"She went to Sangmyung University. They say she's going to Seoul National University. She was in the science track for two years in a row, but this time she switched to the arts track, and when those science kids go to the arts track, honestly, getting a 1st grade in math is just easy for everyone, honestly. When I look at my friends who switched to the arts track, those who used to get 3rd and 4th grades in math are all getting 1st grades now, in this exam. But she got into Hanyang University through the essay test, so wow, I really wonder what she’s doing. And she doesn’t even have minimum requirements.",,0
"There was some benefit attached, so I bought it really cheaply. So I went too. My daughter-in-law said to come here and buy it, so I went there. I canceled the reservation I made here. Did I cancel the one for the Seocho-dong agency and go there? My husband was yelling that it didn't matter whether we bought it here or there. So I said, no, the neighborhoods are different, and the stores are different, so we should go. Then we went? It was that cheap.",,0
"If I keep taking breaks and can't attend for a long time, then I'll have to go to the military again, and then there will be a gap in (2)/(3 years). That makes it even more meaningless. It's not even better than not having taken it. When I later go back, I end up feeling like this doesn't fit me after trying it again. So, as I mentioned earlier, I was the youngest at the academy at a very young age. Right? The next youngest person was twenty-six years old, so I understood why that was the case.",,0
"But probably, rather than being an assistant, because usually people who work as assistants don't have a pharmacist license at all, they become the main pharmacist. As one of the pharmacists. Usually, the reason I said I want to go to the countryside is because if you work in the Seoul area, as a pharmacist, you only make after-tax around 450? 400? 450? So right now, my older acquaintance is working in Bucheon, and even though he's getting quite a bit for Bucheon, he's getting around 600 after tax.",,0
"There is one company and one battalion, and there are a total of (5)/(five) companies, so with one PX, there are many people, but because the space is limited, I waited for (40 minutes)/(forty minutes) but ultimately couldn't get in. After I came back, I told Sergeant so-and-so that I was sorry for not being able to buy ramen. But suddenly, he got mad like fire. So I said I couldn’t eat ramen with my senior, and I think that was one of the most ridiculous times I've ever been scolded for an (1 hour)/(one hour).",,0
"I also know. And now that person is close, so in the neighborhood, well, even if it's for a moment, like (1 hour), even if it's just a little bit, I can see them. And that person is now married and has two kids. So, they want to get out of the house a bit now. That's why when I went on a trip this time, it's for the first time in (10 years) or (15 years). Just going with a friend alone. So, they probably like it more than I do. In fact, that person does.",,0
"So for lunch, I just made jjapaghetti because I wanted to eat ramen too and it was a hassle to cook something else. Up until then, I had only eaten what my friend cooked for me, but today I made it myself. But seriously, it's really the best, super convenient. I just boiled this, and poured a little water on the side, and since the water always comes out with the noodles, it’s a hassle and can be dangerous. But this is really convenient. So I ate it quickly and went out.",,0
"o/ I don't know how many times I've gone out, but I think that's the hardest part. b/ When I'm trying to find my way, I just look at Google Maps, you know? Going to Japan, b/ there are so many exits. I think there are like ten or twelve exits, really a lot. But b/ then it has to say which exit number it is so that I can check it inside the subway station or outside the subway station before going in. b/ But I don't know, so I don't know which exit I came out of.",,0
"That Oahu Island is said to have the most tourists. They say it’s really nice there. b/ Just b/ being at the beach without doing anything is said to be nice. So the boss came back yesterday after being there for about (11)/(ten) days, and he was all like he wanted to live there. But since I haven’t been there anyway, I don’t know anything. But I asked him a lot of questions about it. b/ But he really said that Hawaii is great for traveling alone. He said it’s really nice to travel without anything.",,0
"b/ So I just thought, oh, well, they must be a resident of the apartment, and I greeted them and came out. But suddenly that person b/ definitely went in, you know? They went into the house through the front door. Then they came out again and greeted my mom. b/ My mom thought for a moment, who is that? l/ They greeted so warmly. So b/ oh, they just greeted me and left, but now that I think about it, that person from back then. b/ I really feel like that person is there.",,0
"But the senior-junior relationship, if I had entered the school, I heard that they share exam notes and there are a lot of relationships between seniors and juniors, and they often buy meals for each other. But I feel like that's not the case for me and the other kids since we aren’t involved in any clubs. So, even if I go to a co-ed school, I think I need to be quite active for those relationships to form. And I also have this thought that I might not be able to get a job from this school in the first place, so I feel like I lack affection for the school.",,0
"b/ So I went in at five last time, I got home around four-thirty. b/ At that time, my mom and dad were awake. b/ They didn't get mad at all and just told me to eat. b/ So I was just going with the flow, and the vibe wasn't bad, b/ I asked my mom, ""Why aren't you mad that I'm coming home so late?"" and she said, b/ ""It's because you're good at keeping in touch,"" so b/ it seems like she didn't have much to say. b/ But I...",,0
"It's just that I don't think anything good comes out of us meeting in our normal way of thinking. I feel like our values are too solid and firm, and what we prioritize is also very firm. I said that as long as the accommodation is good, I don't mind where it is. I'm someone who is really obsessed with accommodation because I want to be able to rest comfortably. China is cheap, though. So I ended up booking a (5-star) hotel, which I called (5-star) there, even though I said (5-star) hotel. I paid for a (5-star) hotel cheaper than in Korea.",,0
"Even though the place we're going to is a hotel, the room was too small. So I was wondering if it was okay for the room to be this small. I tried to check, but all the rooms in Hong Kong are small. Because land prices are high. The population is also large, and because of that. So it doesn't really suit me. If that's the case, I might as well just stay in Seoul. I was wondering why I even went, but anyway, I went because my friend liked it, but I don't think I'll go again. Vietnam was really worse. In Vietnam, it wasn't even that, the food just didn't suit me at all.",,0
"o/ n/ Yeah. So, I told my mom that I don't know, and if I happen to fall, I could be alone and stay composed for a day or two. I was going to hide away and then say something, but I had already lied to my mom about it. The announcement will be made in early (February)/(this month). Actually, it's (January)/(the first month) (28)/(the 28th). But my mom found out about it on the internet site. So she already knew about it on (28)/(the 28th).",,0
"I asked, ""When was your last relationship?"" and you said, ""Oh, my last relationship was... and oh, but I had a situationship earlier this year,"" so from that, I thought, ""Is this person single?"" But then I realized that originally, that person has a day off on Mondays. Our manager has Mondays off, so I...",,0
"That person read a hundred books and did well in politics? Personally, my judgment is that the least likable (number one) president is that person. And personally, rather than just that time, I have to take care of my family too, I have my own family. Then, you can't take care of your family. Are you going to read books? Without taking care of your family? You can't do that. You really have to raise a family. Dad couldn't do that either. Just...",,0
"b/ The screen is (200,000 won)/(two hundred thousand won). b/ I said the one that was broken before was (110,000 won)/(one hundred ten thousand won), b/ and I received (110,000 won)/(one hundred ten thousand won), asking for the broken screen. b/ Then there are people who buy broken screens in front of me or nearby; if you sell that, they give you about (50)/(five) (60,000 won)/(sixty thousand won) for a (110,000 won)/(one hundred ten thousand won) one that has been repaired? You probably would get at least (200,000 won)/(two hundred thousand won) for the repair, but b/ I think you'd get at least (100,000 won)/(one hundred thousand won) if you resell a broken screen?",,0
"b/ Now that it's all done, the class ended a bit early. b/ But suddenly b/ there was this kid, a year or two older than me, named Isan, and we were all friends, right? Suddenly* he came over with this gigantic dead moth. But I knew they all knew that I was scared of moths. I’m the only one who finds moths scary. b/ So I told him to get rid of the moth. u/ I said to get rid of it in English. b/ Suddenly, it seemed like they had united secretly before that. b/",,0
"Yeah. I heard it too, and they say it's really good. I've heard that husbands like it even more, but still, I have to tell them to just go for it. The mom I know asked her husband and did it, but at first, she was like, ""Why would you do that?"" and then later she talked about how much better it was. So I think I might want to try it, but I feel too embarrassed to do it. It's embarrassing in itself just to lie there, but I've heard that it’s really good for hygiene.",,0
"So we're like this. Gradually, our pattern was that the executives really liked playing foot volleyball, and at around 4 PM, we have a system where we can leave work early. Our work usually ends around 4:30 to 5 PM, and when it’s around 4 PM, we want to leave early and have some fun. So we’d ask, “Shall we play foot volleyball?” and then the executives would say, “Oh, should we play once?” At that moment, it's like we’re changing clothes.",,0
"It's just that marketing is really important, it's just about how to sell products and how to analyze and sell them, so they also like learning those things because it's fun, but when you actually learn marketing, it's fun, but when it comes time for the exam, I told them. During the exam, questions like ""What is the definition of marketing?"" come up, so studying this stuff can make you feel really self-deprecating and you don't want to do it anymore. I told them that, but they said they don't care about that kind of thing and talked about it like that.",,0
"Oh/ That can't be. Because they pick a hundred students in the rolling admissions and another hundred in the regular admissions, so almost all the regular admissions will be reapplicants, right? No, I looked it all up on Instagram. But this kid from the Ethics Education Department said there were only nine students in the department. There were that many reapplicants at Cheongju University of Education. This time they picked a lot in the rolling admissions for the first time, but I don't know. I really don't know if they're treating me like an old person or not.",,0
"As far as I know, you can't stand the summer, but you're not someone who can't stand the winter. But you seem to have a lot on your mind these days, and I think you're probably experiencing a decline in stamina too, right? I don't feel this year is colder compared to the past, like last year or the year before, but I've felt cold every day. It's been freezing every day, especially last year when I walked to work. Because I felt that dread last winter, I actually think this year feels a bit less cold.",,0
"b/ I was really upset, so I went to the counter, b/ like/ b/ I mean, what kind of gangster is he? The kid looks like a gangster too, b/ and I just didn't like his way of walking, like/ he was really attacking me personally. So b/ but what's funnier is that he got scolded. He+ the guy was called in by the center director b/ and I don’t know why he got scolded, but he just b/ had a long conversation at the warehouse and it wasn't even because of that. b/",,0
"I used to get free food every day, but when I was in (3rd grade)/(third grade) in the dormitory, I was in (300)/(three hundred), and I was actually in (320)/(three hundred twenty). But I wasn't in (320)/(three hundred twenty); I was almost in (318)/(three hundred eighteen). So I went to (318)/(three hundred eighteen), and there was a haimae there. Since he was in (3rd grade)/(third grade), he had a bit of time, so if he brought in things like pizza hidden, we would always have parties and it was fun.",,0
"You can tear your jeans and wear the torn jeans, and when I put on some makeup, if I want to be greedier, I can draw my eyeliner and eyebrows darker. I think I have those thoughts because of the desire to look better and more handsome. I believe society has created these thoughts, especially for women. However, I truly think this is a matter of choice, and I see it as a real choice.",,0
"But (17)/(July 1). Professors also say that from (17)/(July 1) is when our class starts doing a lot of visible activities. So until then, our department wasn't really known for being very active; we were originally a bit quiet, and ultimately we just kind of blended in, giving off an average vibe. So it’s always the case that the upperclassmen are a bit like that too, all quiet and whatnot. There aren’t really any loud or rowdy kids.",,0
"o/ Yes. Back then, I was telling those high school students, the juniors, about it. The two-hour b/ receiving the hundred thousand won. When I did that, b/ there was the high school exam, you know? Originally. b/ So, you're not supposed to look at that exam. You have to go quickly. b/ And that was when a really scary teacher asked me. So b/ I took the high school exam in five minutes with the feeling that I couldn't be late. So I got a C for that and l/",,0
"Isn't it funny? No, but what's even funnier? That employee just didn't go in a few times, and the funnier part is that person's boss. That boss came dozens of times, but according to the witnesses, I mean, according to what the people who saw it said, it wasn't just like grabbing or doing something like that, but completely smashing bones and doing a huge surgery. Those people did all of that. What's funnier is that the doctor even asked that boss across the way, ""Should we do it this way?""",,0
"I mainly choose characters in the dealer position in Overwatch. What is a dealer? A dealer refers to characters that have very strong attacking power against the opponent and can deal a lot of damage. Among them, I often play as the character Widowmaker, and that character is a sniper. As a sniper, she can kill the opponent in one shot by hitting their head or vital area with a gun.",,0
"And when I was in the hospital, I had an experience, so this is a different story, but I saw on the news recently that a profit hospital was established in Jeju Island. Do you know what a profit hospital is? Well, it means that, as the term suggests, a medical foundation needs to have a certain level of public interest. So, of course, in our country, it doesn't work that way, but in foreign countries, if an emergency patient comes in, in our country, we first get the surgical consent form before the surgery, and the most important thing is the payment.",,0
"I was watching it and, in my childish heart, I thought, ""No way!"" But now, there’s hardly anyone without a phone. I kept thinking, ""Could it be possible to do something like this with my chin, like flipping the lid upside down?"" I thought that and laughed, saying, ""No way."" But inside, I suddenly felt a chill. ""Is it possible? In the future?"" And actually, there are probably many people looking forward to that day, but how do you manage your fur?",,0
"The original plan was a ROTC, but if you transfer, then you start from the third year, not the first year. So in the case of ROTC, you get picked in the first, second year, but since it's the third year now, you can't apply at all. That's why my parents are considering the military academy, because of that.",,0
"b/ But now I'm making it myself. Eggplant is really not good these days. Winter eggplant is really bad. But b/ if you fry the eggplant and make it with teriyaki sauce like this (3,000 won)/(three thousand won), it's actually really good. Right now, there are a lot of bad eggplants. In winter, there are a lot of bad ones. Even if you see just a little bit of black seeds inside, it really affects the taste of b/ the eggplant. So, in fact, b/ mothers might try to cook it and eat it, but now.",,0
"But when it reaches 1 million won, a gift certificate worth 50,000 won is given out. However, just because someone spent over 900,000 won, it doesn't mean they will receive the 50,000 won; they need to exceed 1 million won to get it. So, the situation was that it only needed to exceed 50,000 won. From the customer's perspective, if they bought something worth 50,000 won and brought that receipt to the event, they would then reach 1 million won and be able to receive a gift certificate worth 50,000 won.",,0
"Oh, the difference in difficulty between the first round and the third round is really significant compared to what I thought. I saw that they adjust the number of passers this year compared to the previous year. But it's hard to make that adjustment. So, first of all, they make the first round really easy, and then for the second and third rounds, they seem to determine how difficult to make them based on the number of people who passed the first round.",,0
"My younger sibling ate one macaroon and took two bites out of it. So, there’s almost a third left. I was really curious about it too. What it tastes like. It looked the most delicious, and it was the last one. That was the only one I bought. All the others are still left, but that was the last one. So I was curious, plus it was the last one. So I got curious and ate it all. When I ate it, Mom came over and said, ""Oh, where did the one that Jaehyun and your younger sibling ate go?"" So I said I ate it.",,0
"b/ Among the students in the economics department of South Korea, one (80%)/(eighty percent) is a book used as an introductory text. b/ But in that book, there is a professor from Seoul National University, and he wrote in his cryptocurrency book (in 2015)/(the year two thousand fifteen) that cryptocurrencies are expected to naturally disappear in one or two months. But since then, it has skyrocketed. So that professor has his own website. There, he wrote very clumsy excuses in a rambling manner. So the students were sharing it around and saying things like ""this is so bad.""",,0
"b/ But I think b/ there might be something that has been accumulating, right? Like, seeing how he + he + he criticizes, like, how he criticizes Minwoo, b/ I have this sudden thought b/ ah/ this is something that has been piling up, and it’s exploded with Jaemin. That’s what I thought. So, the wounds have been continuously b/ he has been waiting for that. So now b/ what I felt was, remember when we went to investigate last time? Investigation. Uh/ there b/ u/ is losing and now b/",,0
"I'm just curious about why I'm going. So I worked a lot of part-time jobs to save money, and since I've graduated from school anyway, I really want to go on a long overseas trip. I want it to be like a free trip, not just going on a short package tour, but to carry a backpack and go for about (14 nights, 15 days)? Specifically, I want to plan out my itinerary in detail. After that, I want to enjoy my own time there.",,0
"The sky is just completely like a sandstorm coming, it's totally like that, so I thought, oh, if the fine dust comes along with the Chinese sandstorm, oh, it’s really going to be no joke with the fine dust. But when I went out this morning, it didn't seem that bad. But like you said, it’s supposed to rain in the afternoon, so I need to check the weather. I'm thinking about going to see my niece later, so I really need to think about whether I should go see her or not.",,0
"I think 지방 (local areas) might be quite nice to consider. Because once you live in 지방, the probability of living there for life increases, so you tend to avoid it a bit more. For example, I've always lived in the 수도권 ( metropolitan area), so I've never experienced what 귀경길 (returning to Seoul) is like in my life. When I see kids, it seems like they struggle a bit. Also, since Seoul is a city where a lot of people gather, it does have its advantages. Overall, Seoul is better.",,0
"Anyway, but the busier I am, the better it is, so it seems to be spreading too much. If I don't do that, I feel like I keep trying to be a night owl even now. Right now, I was planning to crawl home as usual after finishing. But I think that won't work because if I'm at home, I feel like I'll sleep, and then I'll sleep at five and wake up at ten at night and cause a commotion, and I feel like I might not sleep at all in the early morning. Plus, there's no study group anymore.",,0
"No, but I really forgot about it. It’s not that I didn’t give it because I didn’t have it, but originally, Dad was supposed to give the money on the weekend. So you probably didn't go out that day because it was the weekend or something like that, but I’m a bit hazy on it. So, ah, the day I was supposed to pay it back was today, but I thought today wasn’t the day. I guess I’ll have to contact you later. Ah, but you usually text about it a day in advance, saying, “Hey, it’s tomorrow,” or something like that. But that day, we didn't really talk much about it; we just talked about everyday things, so I completely forgot about it.",,0
"o/ Um, that got an A. b/ I was a bus driver, b/ I thought I was going to die from frustration. b/ That teacher, that one, b/ So, b/ One has to go into reading and discussion in (first grade)/(1st grade) (first semester)/(1st semester), and then writing basics have to go into (first grade)/(1st grade) (second semester)/(2nd semester), b/ (1)/(1st) grade, just because the teacher I had during (first semester)/(1st semester) gave me an A, I thought, ""Ah, that's good,"" and followed along, b/ But it dropped further. Looks like I can't write.",,0
"You come out and sing the first song, a very sad song. And then everyone feels a bit down, like, ""Oh, what's this?"" Everyone is like, ""Oh,"" and then they get really solemn, and they’re just sitting there like this, and then they’re like, ""Oh,"" and ""Wow,"" and then they start clapping again. After it’s done, everyone is like, ""Oh, you did well,"" and they’re all just standing around like that. But the person sang about three or four songs, and all four of them were sad songs.",,0
"But this time, at the end of December, you said you wouldn't come, but you came. So now that my daughter is in Chuncheon, I left her in Chuncheon and decided to come up again on the same day. In the morning, we all went for a drive together in Chuncheon. Since my daughter has to go to work, I dropped her off so that she can go to work, and then the two of you went on a nice trip to Nami Island, just the two of you.",,0
"b/ That's right. I knew that before, and I wanted that too, but b/ since I'm a student regularly now, I don't have any income. b/ But they said you can't do without it. b/ Just putting in the allowance I have doesn't work either, b/ so they said I really have to save the money I earn from working. b/ I also b/ honestly thought that since I'm a student, it would be fine to just save part of the allowance I get from my mom, but that's not the case. b/",,0
"This is just the mobile cage that I keep either on top of the refrigerator, under my bed, in the closet, on my mom's bed, or under my mom's bed, right? But usually cats and dogs really dislike going in there. But he just goes in there and sleeps. So sometimes it's convenient when I go to places like the animal hospital because I can just put him in there and go comfortably. He doesn't show any resistance to it because he goes in and sleeps there all the time. It's either that or...",,0
"But I said I knew, but as time went by, this friend started to show their true self (over the course of a year). At first, I thought, ""This must be their true self,"" but after some time, like (5 months), (6 months), (7 months), (8 months), I started to see their true selves. For example, the sides they showed me, like being gentle or neat, made me think, ""Oh, this is nice,"" but as time passed, I started to think, ""Oh? This part isn't so great.""",,0
